Hours,Lifetime Hourly Data: System power generated (kW),MW
7136.5,14640.4,14.6404
7137.5,15918.1,15.9181
7138.5,22692.8,22.6928
7139.5,20423.7,20.4237
7140.5,25307.4,25.3074
7141.5,15254.5,15.2545
7142.5,16973.3,16.9733
7143.5,8731.77,8.73177
7144.5,6000.8,6.0008
7145.5,2553.65,2.55365
7146.5,-7.08862,0
7147.5,-7.08862,0
7148.5,-7.08862,0
7149.5,-7.08862,0
7150.5,-7.08862,0
7151.5,-7.08862,0
7152.5,-7.08862,0
7153.5,-7.08862,0
7154.5,-7.08862,0
7155.5,-7.08862,0
7156.5,-7.08862,0
7157.5,-7.08862,0
7158.5,2016.87,2.01687
7159.5,7436.48,7.43648
7160.5,24125.8,24.1258
7161.5,25110.2,25.1102
7162.5,39649.4,39.6494
7163.5,23586.7,23.5867
7164.5,26644.9,26.6449
7165.5,20337.5,20.3375
7166.5,20757.9,20.7579
7167.5,18729.7,18.7297
7168.5,24848.4,24.8484
7169.5,9444.8,9.4448
7170.5,624.084,0.624084
7171.5,-7.08862,0
7172.5,-7.08862,0
7173.5,-7.08862,0
7174.5,-7.08862,0
7175.5,-7.08862,0
7176.5,-7.08862,0
7177.5,-7.08862,0
7178.5,-7.08862,0
7179.5,-7.08862,0
7180.5,-7.08862,0
7181.5,-7.08862,0
7182.5,4182.9,4.1829
7183.5,12233.3,12.2333
7184.5,21812.4,21.8124
7185.5,27491.8,27.4918
7186.5,44530.5,44.5305
7187.5,12113.1,12.1131
7188.5,28281.8,28.2818
7189.5,46268.9,46.2689
7190.5,48673.1,48.6731
7191.5,20059.7,20.0597
7192.5,11049.7,11.0497
7193.5,2875.84,2.87584
7194.5,96.9085,0.0969085
7195.5,-7.08862,0
7196.5,-7.08862,0
7197.5,-7.08862,0
7198.5,-7.08862,0
7199.5,-7.08862,0
7200.5,-7.08862,0
7201.5,-7.08862,0
7202.5,-7.08862,0
7203.5,-7.08862,0
7204.5,-7.08862,0
7205.5,-7.08862,0
7206.5,614.297,0.614297
7207.5,3551.83,3.55183
7208.5,4025.43,4.02543
7209.5,6235.36,6.23536
7210.5,19668.4,19.6684
7211.5,20309.5,20.3095
7212.5,43971.6,43.9716
7213.5,33771.5,33.7715
7214.5,30057.9,30.0579
7215.5,20979.6,20.9796
7216.5,24660.7,24.6607
7217.5,10382,10.382
7218.5,415.338,0.415338
7219.5,-7.08862,0
7220.5,-7.08862,0
7221.5,-7.08862,0
7222.5,-7.08862,0
7223.5,-7.08862,0
7224.5,-7.08862,0
7225.5,-7.08862,0
7226.5,-7.08862,0
7227.5,-7.08862,0
7228.5,-7.08862,0
7229.5,104.544,0.104544
7230.5,2818.77,2.81877
7231.5,5403.69,5.40369
7232.5,12014,12.014
7233.5,11114.4,11.1144
7234.5,9635.22,9.63522
7235.5,7592.11,7.59211
7236.5,8602.84,8.60284
7237.5,14364.6,14.3646
7238.5,7212.39,7.21239
7239.5,11812.5,11.8125
7240.5,19660.6,19.6606
7241.5,7013.17,7.01317
7242.5,560.051,0.560051
7243.5,-7.08862,0
7244.5,-7.08862,0
7245.5,-7.08862,0
7246.5,-7.08862,0
7247.5,-7.08862,0
7248.5,-7.08862,0
7249.5,-7.08862,0
7250.5,-7.08862,0
7251.5,-7.08862,0
7252.5,-7.08862,0
7253.5,16.3766,0.0163766
7254.5,4623.13,4.62313
7255.5,14015.5,14.0155
7256.5,32474.1,32.4741
7257.5,45973.6,45.9736
7258.5,54503.4,54.5034
7259.5,54503.4,54.5034
7260.5,54503.4,54.5034
7261.5,54503.4,54.5034
7262.5,49185.8,49.1858
7263.5,32388.5,32.3885
7264.5,23392.1,23.3921
7265.5,8730.33,8.73033
7266.5,765.822,0.765822
7267.5,-7.08862,0
7268.5,-7.08862,0
7269.5,-7.08862,0
7270.5,-7.08862,0
7271.5,-7.08862,0
7272.5,-7.08862,0
7273.5,-7.08862,0
7274.5,-7.08862,0
7275.5,-7.08862,0
7276.5,-7.08862,0
7277.5,-7.08862,0
7278.5,4641.75,4.64175
7279.5,13428.2,13.4282
7280.5,22274.6,22.2746
7281.5,41565.7,41.5657
7282.5,43616,43.616
7283.5,47606.6,47.6066
7284.5,52047.7,52.0477
7285.5,53179.5,53.1795
7286.5,49651.6,49.6516
7287.5,31031.8,31.0318
7288.5,24754.3,24.7543
7289.5,5307.29,5.30729
7290.5,704.076,0.704076
7291.5,-7.08862,0
7292.5,-7.08862,0
7293.5,-7.08862,0
7294.5,-7.08862,0
7295.5,-7.08862,0
7296.5,-7.08862,0
7297.5,-7.08862,0
7298.5,-7.08862,0
7299.5,-7.08862,0
7300.5,-7.08862,0
7301.5,34.4105,0.0344105
7302.5,3855.89,3.85589
7303.5,7658.97,7.65897
7304.5,20434.8,20.4348
7305.5,27022.3,27.0223
7306.5,29201.6,29.2016
7307.5,26250.8,26.2508
7308.5,29066.8,29.0668
7309.5,21979.5,21.9795
7310.5,17963.6,17.9636
7311.5,21677.4,21.6774
7312.5,23062,23.062
7313.5,6166.37,6.16637
7314.5,888.109,0.888109
7315.5,-7.08862,0
7316.5,-7.08862,0
7317.5,-7.08862,0
7318.5,-7.08862,0
7319.5,-7.08862,0
7320.5,-7.08862,0
7321.5,-7.08862,0
7322.5,-7.08862,0
7323.5,-7.08862,0
7324.5,-7.08862,0
7325.5,276.349,0.276349
7326.5,5050.09,5.05009
7327.5,17053.7,17.0537
7328.5,34729.5,34.7295
7329.5,31593.6,31.5936
7330.5,19520.8,19.5208
7331.5,18521.7,18.5217
7332.5,15587.8,15.5878
7333.5,33843.1,33.8431
7334.5,18610.7,18.6107
7335.5,9609.44,9.60944
7336.5,6200.53,6.20053
7337.5,3775.91,3.77591
7338.5,-7.08862,0
7339.5,-7.08862,0
7340.5,-7.08862,0
7341.5,-7.08862,0
7342.5,-7.08862,0
7343.5,-7.08862,0
7344.5,-7.08862,0
7345.5,-7.08862,0
7346.5,-7.08862,0
7347.5,-7.08862,0
7348.5,-7.08862,0
7349.5,-7.08862,0
7350.5,1554.03,1.55403
7351.5,8036.86,8.03686
7352.5,14474.5,14.4745
7353.5,33475.7,33.4757
7354.5,30872,30.872
7355.5,29999.2,29.9992
7356.5,18476.7,18.4767
7357.5,21474.6,21.4746
7358.5,12772.5,12.7725
7359.5,4902.58,4.90258
7360.5,4463.38,4.46338
7361.5,4655.78,4.65578
7362.5,833.137,0.833137
7363.5,-7.08862,0
7364.5,-7.08862,0
7365.5,-7.08862,0
7366.5,-7.08862,0
7367.5,-7.08862,0
7368.5,-7.08862,0
7369.5,-7.08862,0
7370.5,-7.08862,0
7371.5,-7.08862,0
7372.5,-7.08862,0
7373.5,507.833,0.507833
7374.5,4559.8,4.5598
7375.5,19497.3,19.4973
7376.5,34498.8,34.4988
7377.5,28619.4,28.6194
7378.5,11664.8,11.6648
7379.5,40807.7,40.8077
7380.5,27085.3,27.0853
7381.5,11584.4,11.5844
7382.5,8499.12,8.49912
7383.5,8961.3,8.9613
7384.5,20710.6,20.7106
7385.5,10155.3,10.1553
7386.5,1219.81,1.21981
7387.5,-7.08862,0
7388.5,-7.08862,0
7389.5,-7.08862,0
7390.5,-7.08862,0
7391.5,-7.08862,0
7392.5,-7.08862,0
7393.5,-7.08862,0
7394.5,-7.08862,0
7395.5,-7.08862,0
7396.5,-7.08862,0
7397.5,529.016,0.529016
7398.5,5276.92,5.27692
7399.5,12311.1,12.3111
7400.5,33844.1,33.8441
7401.5,43440.7,43.4407
7402.5,47715,47.715
7403.5,47547.1,47.5471
7404.5,42828,42.828
7405.5,54503.4,54.5034
7406.5,43158.8,43.1588
7407.5,36512.2,36.5122
7408.5,25364.9,25.3649
7409.5,8757.06,8.75706
7410.5,1153.28,1.15328
7411.5,-7.08862,0
7412.5,-7.08862,0
7413.5,-7.08862,0
7414.5,-7.08862,0
7415.5,-7.08862,0
7416.5,-7.08862,0
7417.5,-7.08862,0
7418.5,-7.08862,0
7419.5,-7.08862,0
7420.5,-7.08862,0
7421.5,265.037,0.265037
7422.5,2876.69,2.87669
7423.5,6528.13,6.52813
7424.5,15498.7,15.4987
7425.5,32753.7,32.7537
7426.5,47616.3,47.6163
7427.5,44621.7,44.6217
7428.5,27604.5,27.6045
7429.5,24279.4,24.2794
7430.5,24193.3,24.1933
7431.5,42998.8,42.9988
7432.5,25506.1,25.5061
7433.5,9474.96,9.47496
7434.5,1247.97,1.24797
7435.5,-7.08862,0
7436.5,-7.08862,0
7437.5,-7.08862,0
7438.5,-7.08862,0
7439.5,-7.08862,0
7440.5,-7.08862,0
7441.5,-7.08862,0
7442.5,-7.08862,0
7443.5,-7.08862,0
7444.5,-7.08862,0
7445.5,368.175,0.368175
7446.5,4937.99,4.93799
7447.5,9973.05,9.97305
7448.5,28542.2,28.5422
7449.5,34089,34.089
7450.5,53103.2,53.1032
7451.5,54503.4,54.5034
7452.5,36055.9,36.0559
7453.5,36546.6,36.5466
7454.5,41075.5,41.0755
7455.5,25145.4,25.1454
7456.5,23740,23.74
7457.5,7484.96,7.48496
7458.5,1399.41,1.39941
7459.5,-7.08862,0
7460.5,-7.08862,0
7461.5,-7.08862,0
7462.5,-7.08862,0
7463.5,-7.08862,0
7464.5,-7.08862,0
7465.5,-7.08862,0
7466.5,-7.08862,0
7467.5,-7.08862,0
7468.5,-7.08862,0
7469.5,680.076,0.680076
7470.5,6574.05,6.57405
7471.5,20355.3,20.3553
7472.5,29741.2,29.7412
7473.5,43077.5,43.0775
7474.5,54503.4,54.5034
7475.5,41723.9,41.7239
7476.5,50267.7,50.2677
7477.5,42037.4,42.0374
7478.5,42039.4,42.0394
7479.5,38198.8,38.1988
7480.5,17865.6,17.8656
7481.5,7608.85,7.60885
7482.5,1394.39,1.39439
7483.5,-7.08862,0
7484.5,-7.08862,0
7485.5,-7.08862,0
7486.5,-7.08862,0
7487.5,-7.08862,0
7488.5,-7.08862,0
7489.5,-7.08862,0
7490.5,-7.08862,0
7491.5,-7.08862,0
7492.5,-7.08862,0
7493.5,147.396,0.147396
7494.5,6428.17,6.42817
7495.5,16385.7,16.3857
7496.5,14293.7,14.2937
7497.5,21704.9,21.7049
7498.5,41904.8,41.9048
7499.5,39339.9,39.3399
7500.5,32259.3,32.2593
7501.5,33561.5,33.5615
7502.5,18571.1,18.5711
7503.5,27856.3,27.8563
7504.5,22787.5,22.7875
7505.5,8598.7,8.5987
7506.5,1052.66,1.05266
7507.5,-7.08862,0
7508.5,-7.08862,0
7509.5,-7.08862,0
7510.5,-7.08862,0
7511.5,-7.08862,0
7512.5,-7.08862,0
7513.5,-7.08862,0
7514.5,-7.08862,0
7515.5,-7.08862,0
7516.5,-7.08862,0
7517.5,1147.35,1.14735
7518.5,5529.72,5.52972
7519.5,18985.2,18.9852
7520.5,28431.1,28.4311
7521.5,24186.3,24.1863
7522.5,39895.7,39.8957
7523.5,52835.1,52.8351
7524.5,54503.4,54.5034
7525.5,54503.4,54.5034
7526.5,48712.3,48.7123
7527.5,39318.8,39.3188
7528.5,21618.2,21.6182
7529.5,6819.58,6.81958
7530.5,899.453,0.899453
7531.5,-7.08862,0
7532.5,-7.08862,0
7533.5,-7.08862,0
7534.5,-7.08862,0
7535.5,-7.08862,0
7536.5,-7.08862,0
7537.5,-7.08862,0
7538.5,-7.08862,0
7539.5,-7.08862,0
7540.5,-7.08862,0
7541.5,360.387,0.360387
7542.5,4162.84,4.16284
7543.5,9979.08,9.97908
7544.5,18668,18.668
7545.5,14457.7,14.4577
7546.5,8903.83,8.90383
7547.5,8379.5,8.3795
7548.5,4487.16,4.48716
7549.5,3277.43,3.27743
7550.5,3625.25,3.62525
7551.5,3983.46,3.98346
7552.5,3016.01,3.01601
7553.5,1126.73,1.12673
7554.5,407.588,0.407588
7555.5,-7.08862,0
7556.5,-7.08862,0
7557.5,-7.08862,0
7558.5,-7.08862,0
7559.5,-7.08862,0
7560.5,-7.08862,0
7561.5,-7.08862,0
7562.5,-7.08862,0
7563.5,-7.08862,0
7564.5,-7.08862,0
7565.5,921.466,0.921466
7566.5,4318.24,4.31824
7567.5,16497.5,16.4975
7568.5,33644.8,33.6448
7569.5,44578.2,44.5782
7570.5,54503.4,54.5034
7571.5,54503.4,54.5034
7572.5,54503.4,54.5034
7573.5,53960.3,53.9603
7574.5,47843.3,47.8433
7575.5,30424,30.424
7576.5,24387.3,24.3873
7577.5,10130,10.13
7578.5,1821.33,1.82133
7579.5,-7.08862,0
7580.5,-7.08862,0
7581.5,-7.08862,0
7582.5,-7.08862,0
7583.5,-7.08862,0
7584.5,-7.08862,0
7585.5,-7.08862,0
7586.5,-7.08862,0
7587.5,-7.08862,0
7588.5,-7.08862,0
7589.5,226.252,0.226252
7590.5,2190.03,2.19003
7591.5,2022.68,2.02268
7592.5,19192.1,19.1921
7593.5,12105.7,12.1057
7594.5,47117.3,47.1173
7595.5,35453.8,35.4538
7596.5,38990.6,38.9906
7597.5,52788.7,52.7887
7598.5,49924.5,49.9245
7599.5,18683.5,18.6835
7600.5,16917.3,16.9173
7601.5,8627.59,8.62759
7602.5,903.93,0.90393
7603.5,-7.08862,0
7604.5,-7.08862,0
7605.5,-7.08862,0
7606.5,-7.08862,0
7607.5,-7.08862,0
7608.5,-7.08862,0
7609.5,-7.08862,0
7610.5,-7.08862,0
7611.5,-7.08862,0
7612.5,-7.08862,0
7613.5,870.325,0.870325
7614.5,7316.27,7.31627
7615.5,17936,17.936
7616.5,27448.4,27.4484
7617.5,38051,38.051
7618.5,41458.4,41.4584
7619.5,48682.7,48.6827
7620.5,54503.4,54.5034
7621.5,40443.9,40.4439
7622.5,37630.8,37.6308
7623.5,35246.8,35.2468
7624.5,23461.3,23.4613
7625.5,5845.14,5.84514
7626.5,560.997,0.560997
7627.5,-7.08862,0
7628.5,-7.08862,0
7629.5,-7.08862,0
7630.5,-7.08862,0
7631.5,-7.08862,0
7632.5,-7.08862,0
7633.5,-7.08862,0
7634.5,-7.08862,0
7635.5,-7.08862,0
7636.5,-7.08862,0
7637.5,-7.08862,0
7638.5,2518.1,2.5181
7639.5,6784.77,6.78477
7640.5,9584.38,9.58438
7641.5,11502.8,11.5028
7642.5,10236.9,10.2369
7643.5,13297,13.297
7644.5,14831.6,14.8316
7645.5,14529.1,14.5291
7646.5,9535.41,9.53541
7647.5,7013.72,7.01372
7648.5,3492.24,3.49224
7649.5,1503.19,1.50319
7650.5,-7.08862,0
7651.5,-7.08862,0
7652.5,-7.08862,0
7653.5,-7.08862,0
7654.5,-7.08862,0
7655.5,-7.08862,0
7656.5,-7.08862,0
7657.5,-7.08862,0
7658.5,-7.08862,0
7659.5,-7.08862,0
7660.5,-7.08862,0
7661.5,-7.08862,0
7662.5,1502.22,1.50222
7663.5,4928.24,4.92824
7664.5,13002.9,13.0029
7665.5,22917.2,22.9172
7666.5,26901.6,26.9016
7667.5,40307.1,40.3071
7668.5,54503.4,54.5034
7669.5,42960.3,42.9603
7670.5,43390.4,43.3904
7671.5,34885.4,34.8854
7672.5,24342.6,24.3426
7673.5,10007.8,10.0078
7674.5,1582.07,1.58207
7675.5,-7.08862,0
7676.5,-7.08862,0
7677.5,-7.08862,0
7678.5,-7.08862,0
7679.5,-7.08862,0
7680.5,-7.08862,0
7681.5,-7.08862,0
7682.5,-7.08862,0
7683.5,-7.08862,0
7684.5,-7.08862,0
7685.5,225.116,0.225116
7686.5,5529.6,5.5296
7687.5,3035.38,3.03538
7688.5,3978.38,3.97838
7689.5,8083.13,8.08313
7690.5,10627.8,10.6278
7691.5,4965.71,4.96571
7692.5,6129.29,6.12929
7693.5,7702.49,7.70249
7694.5,5149.17,5.14917
7695.5,5011.34,5.01134
7696.5,2824.03,2.82403
7697.5,1100.93,1.10093
7698.5,78.9665,0.0789665
7699.5,-7.08862,0
7700.5,-7.08862,0
7701.5,-7.08862,0
7702.5,-7.08862,0
7703.5,-7.08862,0
7704.5,-7.08862,0
7705.5,-7.08862,0
7706.5,-7.08862,0
7707.5,-7.08862,0
7708.5,-7.08862,0
7709.5,-7.08862,0
7710.5,769.785,0.769785
7711.5,1099.14,1.09914
7712.5,2811.28,2.81128
7713.5,6330.56,6.33056
7714.5,7151.26,7.15126
7715.5,8215.82,8.21582
7716.5,9054.16,9.05416
7717.5,12312.3,12.3123
7718.5,12300.8,12.3008
7719.5,15985.4,15.9854
7720.5,14641.8,14.6418
7721.5,7903.51,7.90351
7722.5,235.76,0.23576
7723.5,-7.08862,0
7724.5,-7.08862,0
7725.5,-7.08862,0
7726.5,-7.08862,0
7727.5,-7.08862,0
7728.5,-7.08862,0
7729.5,-7.08862,0
7730.5,-7.08862,0
7731.5,-7.08862,0
7732.5,-7.08862,0
7733.5,-7.08862,0
7734.5,1330.11,1.33011
7735.5,3869.57,3.86957
7736.5,9336.39,9.33639
7737.5,14150.4,14.1504
7738.5,31347.7,31.3477
7739.5,50222.2,50.2222
7740.5,45421.1,45.4211
7741.5,44702.6,44.7026
7742.5,40467,40.467
7743.5,28370.6,28.3706
7744.5,15539.5,15.5395
7745.5,4931.65,4.93165
7746.5,1465.25,1.46525
7747.5,-7.08862,0
7748.5,-7.08862,0
7749.5,-7.08862,0
7750.5,-7.08862,0
7751.5,-7.08862,0
7752.5,-7.08862,0
7753.5,-7.08862,0
7754.5,-7.08862,0
7755.5,-7.08862,0
7756.5,-7.08862,0
7757.5,348.76,0.34876
7758.5,6099.15,6.09915
7759.5,18380.3,18.3803
7760.5,26271.6,26.2716
7761.5,35747.5,35.7475
7762.5,39214.4,39.2144
7763.5,43663,43.663
7764.5,54503.4,54.5034
7765.5,51952.1,51.9521
7766.5,39875.2,39.8752
7767.5,31670.5,31.6705
7768.5,22376.9,22.3769
7769.5,10386.5,10.3865
7770.5,2661.92,2.66192
7771.5,-7.08862,0
7772.5,-7.08862,0
7773.5,-7.08862,0
7774.5,-7.08862,0
7775.5,-7.08862,0
7776.5,-7.08862,0
7777.5,-7.08862,0
7778.5,-7.08862,0
7779.5,-7.08862,0
7780.5,-7.08862,0
7781.5,1714.41,1.71441
7782.5,8398.92,8.39892
7783.5,14964.7,14.9647
7784.5,17718.3,17.7183
7785.5,13077.6,13.0776
7786.5,42318.3,42.3183
7787.5,54260.5,54.2605
7788.5,54503.4,54.5034
7789.5,54173,54.173
7790.5,47988.1,47.9881
7791.5,33915.9,33.9159
7792.5,25030.8,25.0308
7793.5,10296.3,10.2963
7794.5,2625.16,2.62516
7795.5,-7.08862,0
7796.5,-7.08862,0
7797.5,-7.08862,0
7798.5,-7.08862,0
7799.5,-7.08862,0
7800.5,-7.08862,0
7801.5,-7.08862,0
7802.5,-7.08862,0
7803.5,-7.08862,0
7804.5,-7.08862,0
7805.5,1269.68,1.26968
7806.5,5051.2,5.0512
7807.5,18570.7,18.5707
7808.5,25060.5,25.0605
7809.5,40547.1,40.5471
7810.5,52421.5,52.4215
7811.5,54503.4,54.5034
7812.5,54503.4,54.5034
7813.5,50338.5,50.3385
7814.5,19979.2,19.9792
7815.5,8585.75,8.58575
7816.5,3836.43,3.83643
7817.5,1843.61,1.84361
7818.5,90.45,0.09045
7819.5,-7.08862,0
7820.5,-7.08862,0
7821.5,-7.08862,0
7822.5,-7.08862,0
7823.5,-7.08862,0
7824.5,-7.08862,0
7825.5,-7.08862,0
7826.5,-7.08862,0
7827.5,-7.08862,0
7828.5,-7.08862,0
7829.5,221.556,0.221556
7830.5,3212.44,3.21244
7831.5,8945.78,8.94578
7832.5,17056.9,17.0569
7833.5,30516.5,30.5165
7834.5,39863.4,39.8634
7835.5,39573.9,39.5739
7836.5,44701,44.701
7837.5,53370.8,53.3708
7838.5,33367.6,33.3676
7839.5,25661.2,25.6612
7840.5,17173.4,17.1734
7841.5,8712.67,8.71267
7842.5,2951.15,2.95115
7843.5,-7.08862,0
7844.5,-7.08862,0
7845.5,-7.08862,0
7846.5,-7.08862,0
7847.5,-7.08862,0
7848.5,-7.08862,0
7849.5,-7.08862,0
7850.5,-7.08862,0
7851.5,-7.08862,0
7852.5,-7.08862,0
7853.5,706.617,0.706617
7854.5,7180.43,7.18043
7855.5,12558.1,12.5581
7856.5,19227.4,19.2274
7857.5,21906.5,21.9065
7858.5,33230.1,33.2301
7859.5,38219.2,38.2192
7860.5,36048.3,36.0483
7861.5,37265,37.265
7862.5,21569.5,21.5695
7863.5,22133.5,22.1335
7864.5,20917.1,20.9171
7865.5,8646.25,8.64625
7866.5,2395.94,2.39594
7867.5,-7.08862,0
7868.5,-7.08862,0
7869.5,-7.08862,0
7870.5,-7.08862,0
7871.5,-7.08862,0
7872.5,-7.08862,0
7873.5,-7.08862,0
7874.5,-7.08862,0
7875.5,-7.08862,0
7876.5,-7.08862,0
7877.5,1354.2,1.3542
7878.5,4812.44,4.81244
7879.5,20149.6,20.1496
7880.5,33220.1,33.2201
7881.5,44747,44.747
7882.5,54503.4,54.5034
7883.5,53328.3,53.3283
7884.5,46761.7,46.7617
7885.5,47403.3,47.4033
7886.5,43206.4,43.2064
7887.5,35715.7,35.7157
7888.5,20309.2,20.3092
7889.5,8626.93,8.62693
7890.5,2429.59,2.42959
7891.5,-7.08862,0
7892.5,-7.08862,0
7893.5,-7.08862,0
7894.5,-7.08862,0
7895.5,-7.08862,0
7896.5,-7.08862,0
7897.5,-7.08862,0
7898.5,-7.08862,0
7899.5,-7.08862,0
7900.5,-7.08862,0
7901.5,1765.24,1.76524
7902.5,4994.05,4.99405
7903.5,13044.9,13.0449
7904.5,12893.6,12.8936
7905.5,20003.7,20.0037
7906.5,37787.3,37.7873
7907.5,31740.6,31.7406
7908.5,53546.5,53.5465
7909.5,54503.4,54.5034
7910.5,47236.6,47.2366
7911.5,31893.6,31.8936
7912.5,19769.9,19.7699
7913.5,8813.61,8.81361
7914.5,2266.56,2.26656
7915.5,-7.08862,0
7916.5,-7.08862,0
7917.5,-7.08862,0
7918.5,-7.08862,0
7919.5,-7.08862,0
7920.5,-7.08862,0
7921.5,-7.08862,0
7922.5,-7.08862,0
7923.5,-7.08862,0
7924.5,-7.08862,0
7925.5,1057.86,1.05786
7926.5,3265.03,3.26503
7927.5,13569.3,13.5693
7928.5,28089.5,28.0895
7929.5,38934.7,38.9347
7930.5,42539.8,42.5398
7931.5,46731.3,46.7313
7932.5,54465.8,54.4658
7933.5,34612.7,34.6127
7934.5,14814,14.814
7935.5,11106.9,11.1069
7936.5,9106.63,9.10663
7937.5,3019.92,3.01992
7938.5,573.152,0.573152
7939.5,-7.08862,0
7940.5,-7.08862,0
7941.5,-7.08862,0
7942.5,-7.08862,0
7943.5,-7.08862,0
7944.5,-7.08862,0
7945.5,-7.08862,0
7946.5,-7.08862,0
7947.5,-7.08862,0
7948.5,-7.08862,0
7949.5,1697.93,1.69793
7950.5,6073.76,6.07376
7951.5,17243.6,17.2436
7952.5,33662.2,33.6622
7953.5,39059.3,39.0593
7954.5,40422.1,40.4221
7955.5,34750.5,34.7505
7956.5,37083.1,37.0831
7957.5,35787,35.787
7958.5,35730.3,35.7303
7959.5,26537.3,26.5373
7960.5,17280.4,17.2804
7961.5,4025.76,4.02576
7962.5,243.626,0.243626
7963.5,-7.08862,0
7964.5,-7.08862,0
7965.5,-7.08862,0
7966.5,-7.08862,0
7967.5,-7.08862,0
7968.5,-7.08862,0
7969.5,-7.08862,0
7970.5,-7.08862,0
7971.5,-7.08862,0
7972.5,-7.08862,0
7973.5,-7.08862,0
7974.5,423.305,0.423305
7975.5,3016.29,3.01629
7976.5,10464.6,10.4646
7977.5,36124.1,36.1241
7978.5,46240.6,46.2406
7979.5,46751.8,46.7518
7980.5,53882.7,53.8827
7981.5,50019.1,50.0191
7982.5,44189.3,44.1893
7983.5,35470.2,35.4702
7984.5,23412.5,23.4125
7985.5,9364.91,9.36491
7986.5,2278.45,2.27845
7987.5,-7.08862,0
7988.5,-7.08862,0
7989.5,-7.08862,0
7990.5,-7.08862,0
7991.5,-7.08862,0
7992.5,-7.08862,0
7993.5,-7.08862,0
7994.5,-7.08862,0
7995.5,-7.08862,0
7996.5,-7.08862,0
7997.5,107.487,0.107487
7998.5,3835.72,3.83572
7999.5,8696.22,8.69622
8000.5,10840.8,10.8408
8001.5,9558.12,9.55812
8002.5,4806.52,4.80652
8003.5,11758,11.758
8004.5,10409,10.409
8005.5,5952.18,5.95218
8006.5,4473.7,4.4737
8007.5,3782.66,3.78266
8008.5,3147.43,3.14743
8009.5,3020.87,3.02087
8010.5,907.853,0.907853
8011.5,-7.08862,0
8012.5,-7.08862,0
8013.5,-7.08862,0
8014.5,-7.08862,0
8015.5,-7.08862,0
8016.5,-7.08862,0
8017.5,-7.08862,0
8018.5,-7.08862,0
8019.5,-7.08862,0
8020.5,-7.08862,0
8021.5,-7.08862,0
8022.5,1098.7,1.0987
8023.5,2668.11,2.66811
8024.5,2626.77,2.62677
8025.5,2446.71,2.44671
8026.5,2764.59,2.76459
8027.5,4628.19,4.62819
8028.5,10457.4,10.4574
8029.5,9520.3,9.5203
8030.5,10598.9,10.5989
8031.5,6320.52,6.32052
8032.5,4535.15,4.53515
8033.5,1992.04,1.99204
8034.5,398.639,0.398639
8035.5,-7.08862,0
8036.5,-7.08862,0
8037.5,-7.08862,0
8038.5,-7.08862,0
8039.5,-7.08862,0
8040.5,-7.08862,0
8041.5,-7.08862,0
8042.5,-7.08862,0
8043.5,-7.08862,0
8044.5,-7.08862,0
8045.5,1800.84,1.80084
8046.5,5510.56,5.51056
8047.5,19587.3,19.5873
8048.5,31936.4,31.9364
8049.5,41710.2,41.7102
8050.5,48928.7,48.9287
8051.5,53355.3,53.3553
8052.5,50964.4,50.9644
8053.5,50781.6,50.7816
8054.5,44638.2,44.6382
8055.5,35280.9,35.2809
8056.5,24272.6,24.2726
8057.5,10518.5,10.5185
8058.5,2107.46,2.10746
8059.5,-7.08862,0
8060.5,-7.08862,0
8061.5,-7.08862,0
8062.5,-7.08862,0
8063.5,-7.08862,0
8064.5,-7.08862,0
8065.5,-7.08862,0
8066.5,-7.08862,0
8067.5,-7.08862,0
8068.5,-7.08862,0
8069.5,-7.08862,0
8070.5,930.378,0.930378
8071.5,5415.31,5.41531
8072.5,4528.47,4.52847
8073.5,3433.19,3.43319
8074.5,4959.53,4.95953
8075.5,4776.93,4.77693
8076.5,4617.08,4.61708
8077.5,7101.94,7.10194
8078.5,7844,7.844
8079.5,9222.17,9.22217
8080.5,5039.52,5.03952
8081.5,1649.59,1.64959
8082.5,231.619,0.231619
8083.5,-7.08862,0
8084.5,-7.08862,0
8085.5,-7.08862,0
8086.5,-7.08862,0
8087.5,-7.08862,0
8088.5,-7.08862,0
8089.5,-7.08862,0
8090.5,-7.08862,0
8091.5,-7.08862,0
8092.5,-7.08862,0
8093.5,77.084,0.077084
8094.5,3176.7,3.1767
8095.5,10389,10.389
8096.5,6201.04,6.20104
8097.5,14314.3,14.3143
8098.5,22060.2,22.0602
8099.5,19769.5,19.7695
8100.5,21843.1,21.8431
8101.5,21720.5,21.7205
8102.5,21589.5,21.5895
8103.5,25537.8,25.5378
8104.5,20606.2,20.6062
8105.5,11676.6,11.6766
8106.5,2369.84,2.36984
8107.5,-7.08862,0
8108.5,-7.08862,0
8109.5,-7.08862,0
8110.5,-7.08862,0
8111.5,-7.08862,0
8112.5,-7.08862,0
8113.5,-7.08862,0
8114.5,-7.08862,0
8115.5,-7.08862,0
8116.5,-7.08862,0
8117.5,1104.62,1.10462
8118.5,4646.98,4.64698
8119.5,13770.6,13.7706
8120.5,23248,23.248
8121.5,28217.5,28.2175
8122.5,41991.9,41.9919
8123.5,51861.7,51.8617
8124.5,54503.4,54.5034
8125.5,48537.5,48.5375
8126.5,47550.8,47.5508
8127.5,33818.4,33.8184
8128.5,25838.2,25.8382
8129.5,11468.4,11.4684
8130.5,3808.38,3.80838
8131.5,-7.08862,0
